"Reino","Filo","Classe","Ordem","Familia","Genero","Nome_cientifico","Autor","Latitude","Longitude","Datum","Formato_original","Precisao_da_coordenada","Referencia_aproximacao","Metodologia_aproximacao","Descricao_do_metodo_aproximacao","Taxon_citado","Presenca_atual","Tipo_registro","Dia","Mes","Ano","Hora","Dia_fim","Mes_fim","Ano_fim","Endemica_Brasil","Data_e_Ano_desconhecidos","Localidade","Caracteristica_da_localidade","UC_Federais","UC_Nao_Federais","RPPN","Pais","Estado","Municipio","Ambiente","Habitat","Elevacao_minima","Elevacao_maxima","Profundidade_minima","Profundidade_maxima","Identificador","Data_identificacao","Identificacao_incerta","Tombamento","Instituicao_tombamento","Compilador","Data_compilacao","Revisor","Data_revisao","Validador","data_validacao","Autor_registro","Referencia_bibliografica","Base_dados","Id_Origem","Observacao"
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","22.684068","-105.168712","Nao informado","Graus decimais","Desconhecida","","","","","","","24","11","1968","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","18.902167","-103.830667","Nao informado","Graus decimais","Desconhecida","","","","","","","3","1","1999","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","-21.816666666666666","-46.88333333333333","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Brasil","Sao Paulo","Vargem Grande do Sul","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","Garbino, G.S.T. 2016. Research on bats (Chiroptera) from the state of Sao Paulo, southeastern Brazil: Annotated species list and bibliographic review. Arquivos de Zoologia Museu de Zoologia da Universidade de Sao Paulo, 47 (3): p.43-128.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","20.607167","-99.608667","Nao informado","Graus decimais","Desconhecida","","","","","","","27","8","1996","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","10.33","-65.9","Nao informado","Graus decimais","Desconhecida","","","","","","","21","11","1966","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","3.396753","-76.173442","Nao informado","Graus decimais","Desconhecida","","","","","","","","8","2014","","","","","Nao","","","","","","","Colombia","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","16.7125","-93.111111","Nao informado","Graus decimais","Desconhecida","","","","","","","23","8","1956","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","20.312222","-97.211944","Nao informado","Graus decimais","Desconhecida","","","","","","","2","5","1969","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","27.118478","-108.364168","Nao informado","Graus decimais","Desconhecida","","","","","","","22","7","1958","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","18.849796","-88.341863","Nao informado","Graus decimais","Desconhecida","","","","","","","1","1","1983","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","4.99159","-73.3668","Nao informado","Graus decimais","Desconhecida","","","","","","","29","3","1984","","","","","Nao","","","","","","","Colombia","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","2.5","-76.58333","Nao informado","Graus decimais","Desconhecida","","","","","","","20","5","1962","","","","","Nao","","","","","","","Colombia","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","23.0442595141178","-105.535267649796","Nao informado","Graus decimais","Desconhecida","","","","","","","4","5","1964","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","22.466844","-100.710425","Nao informado","Graus decimais","Desconhecida","","","","","","","5","10","1975","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","18.503889","-94.945278","Nao informado","Graus decimais","Desconhecida","","","","","","","1","5","1968","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","-8.538278","-37.194611","WGS 84","GG MM SS","Exata","","","","","","Coleta","","","2017","","","","","Nao","","","","PARNA do Catimbau","","","Brasil","Pernambuco","Buique","","","","","","","","","","","","","27/07/2018","","","","","(E. Geoffroy, 1810)","","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","4.850556","-74.808056","Nao informado","Graus decimais","Desconhecida","","","","","","","17","11","2013","","","","","Nao","","","","","","","Colombia","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","-22.85","-43.78333","Nao informado","Graus decimais","Desconhecida","","","","","","","","","1969","","","","","Nao","","","","","","","Brasil","Rio de Janeiro","Itaguai","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2014. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 15/09/2014.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","19.9255989360692","-97.802851773502","Nao informado","Graus decimais","Desconhecida","","","","","","","3","9","1983","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","2.746192","-60.407163","WGS 84","Graus decimais","Exata","Localidade","","","","","","22","7","2017","19:50","","","","Nao","","","","","","","Brasil","Roraima","Canta","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","21.307654","-100.05556","Nao informado","Graus decimais","Desconhecida","","","","","","","28","8","1984","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","-23.180278","-46.88","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","APA JUNDIAi","","Brasil","Sao Paulo","Jundiai","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","SpeciesLink, 2014. Desmodus rotundus. SpeciesLink.org, Disponivel em: http://www.splink.org.br/. Acessado em: 16/09/2014.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","16.706944","-92.891944","Nao informado","Graus decimais","Desconhecida","","","","","","","23","5","1971","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","23.8675","-106.635555","Nao informado","Graus decimais","Desconhecida","","","","","","","3","3","1961","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","-18.665277777777778","-52.89277777777778","Nao informado","GG MM SS","Exata","","","","","","Coleta","","","","","","","","Nao","","","","","","","Brasil","Mato Grosso do Sul","Chapadao do Sul","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","Bordignon, M.O. 2006. Diversidade de morcegos (Mammalia, Chiroptera) do Complexo Apore-Sucuriu, Mato Grosso do Sul, Brasil. Revista Brasileira de Zoologia, 23 (4): p.1002-1009.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","9.95","-75.083333","Nao informado","Graus decimais","Desconhecida","","","","","","","27","1","1949","","","","","Nao","","","","","","","Colombia","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","-21.55","-43.91667","Nao informado","Graus decimais","Desconhecida","","","","","","","","","1993","","","","","Nao","","","","","","","Brasil","Minas Gerais","Santa Rita de Ibitipoca","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2014. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 15/09/2014.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","6.61691","-73.016281","Nao informado","Graus decimais","Desconhecida","","","","","","","10","11","1976","","","","","Nao","","","","","","","Colombia","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","21.080111","-98.497536","Nao informado","Graus decimais","Desconhecida","","","","","","","25","7","1973","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","19.44595","-102.016955","Nao informado","Graus decimais","Desconhecida","","","","","","","21","10","2010","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","4.952944","-72.695444","Nao informado","Graus decimais","Desconhecida","","","","","","","","","","","","","","Nao","","","","","","","Colombia","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","16.691389","-92.9","Nao informado","Graus decimais","Desconhecida","","","","","","","1","1","1991","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","7.47211","-76.173375","Nao informado","Graus decimais","Desconhecida","","","","","","","2","6","2009","","","","","Nao","","","","","","","Colombia","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","10.23","-68.2","Nao informado","Graus decimais","Desconhecida","","","","","","","2","11","1967","","","","","Nao","","","","","","","Venezuela","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Desmodus","Desmodus rotundus","(E. Geoffroy, 1810)","20.443712","-104.339395","Nao informado","Graus decimais","Desconhecida","","","","","","","21","11","1956","","","","","Nao","","","","","","","","","","","","","","","","","","","","","","","","","","","(E. Geoffroy, 1810)","GBIF, 2018. Desmodus rotundus (E.Geoffroy, 1810). GBIF Secretariat (2017), Disponivel em: https://www.gbif.org/species/2433298. Acessado em: 17/09/2018.","SALVE","",""
