Dataset_sequence_ID,Data_Entry,Cave_Datas,Biogeographical.realm,Region,Country,Cave_Name,Latitude,Longitude,Canopy.cov,Tree.dens,Freshwater.dist,Bareground.change,Shortveg.change,Talltree.change,Urban.dist,Road.dist,Mine.dens,Nighlight,Pesticide.exp,Pop.dens
Dataset_3_1231,BC 4938,S 168,Indomalayan,Asia,China,Suidon1,27.5002,109.13089,0,0,4,-6,-10,15,2414.21,0,0,65,0,176.811
Dataset_3_1232,BC 5029,S 170,Indomalayan,Asia,China,CH 1 Zhangjiajie,29.01578,110.44888,0,40257.6,13.0581,0,0,0,5414.21,1414.21,49.7359,49,0,37.364
Dataset_3_1233,BC 5034,S 170,Indomalayan,Asia,China,CH 1 Xinning,26.42715,110.8785,0,55124.3,12.9765,-2,-24,25,2000,1000,0,69,0,485.115
Dataset_3_1234,BC 5089,S 171,Indomalayan,Asia,China,Yunhua B CH 3,33.30712,111.42886,0,0,7.47032,0,0,0,1000,1414.21,0,61,0,585.207
Dataset_3_1235,BC 5105,S 171,Palearctic,Asia,China,Yaojie CH 3,32.61315,113.72805,0,0,13.7279,-5,-18,25,13242.6,0,0,56,0,52.2342
Dataset_3_1236,BC 5169,S 178,Indomalayan,Asia,China,Huangniudong,28.38417,109.80306,0,0,250.113,0,-26,29,5242.64,1000,0,56,0,169.904
Dataset_3_1237,BC 5187,S 178,Indomalayan,Asia,China,Xiaodongdong,28.68111,109.94778,25,0,3.41421,-1,-16,18,6000,1000,0,48,0,127.985
Dataset_3_1238,BC 5209,S 179,Indomalayan,Asia,China,Shikengkong,24.89285,113.02598,31,85847.6,31,0,0,0,18384.8,0,0,36,0,4.83518
Dataset_3_1239,BC 5217,S 180,Indomalayan,Asia,China,Fengkaixian,23.2845,111.47598,0,0,7.07107,0,0,0,1000,1000,0,64,0,175.495
Dataset_3_1240,BC 5327,S 182,Afrotropical,Africa,Kenya,Kuruwitu Cave,-3.80945,39.82854,0,0,18.0711,3,0,0,0,0,0,74,0,366.191
Dataset_3_1241,BC 5340,S 182,Afrotropical,Africa,Kenya,Makuruhu Cave,-3.32319,40.04153,0,0,4.24264,5,8,-15,0,1000,0,89,0,399.691
Dataset_3_1242,BC 5609,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_38.3053-1.1672,38.3053,-1.1672,0,0,38.9706,0,0,0,2414.21,1414.21,0,84,0,37.8013
Dataset_3_1243,BC 5792,S 192,Neotropical,South America,Brazil,Gruta de Santa Maria,-21.43333,-56.45,0,55066.4,14.6569,0,0,0,15414.2,1000,0,61,0,0.50963
Dataset_3_1244,BC 6160,S 194,Neotropical,South America,Cuba,Cueva Centella,23.021,-81.475,0,0,3414.21,-2,-23,25,0,0,0,113,0,179.162
Dataset_3_1245,BC 6345,S 201,Palearctic,Asia,Iran,Palangan cave,30.05,53.73333,0,0,30071.1,0,0,0,1414.21,1000,0,123,0,11.102
Dataset_3_1246,BC 6407,S 208,Indomalayan,Asia,Philippines,Sampyagit cave H,8.15464,125.69072,37,40253.7,14313.7,0,0,0,13071.1,1000,0,34,33795,16.1561
Dataset_3_1247,BC 049,S 005,Indomalayan,Asia,Laos DPR,Nam Hinboun Camp,18.04722,104.51583,0,0,1.41421,0,14,-14,7656.85,3414.21,0,52,0,10.5304
Dataset_3_1248,BC 228,S 008,Indomalayan,Asia,Thailand,Wat Tam Had Nimid,17.06667,101.91667,0,0,24.6274,0,0,0,5828.43,1414.21,0,46,0,88.801
Dataset_3_1249,BC 490,S 027,Afrotropical,Asia,Iran,"Kazerun, Shahpur cave",29.8,51.61667,0,0,8.48528,7,-7,0,0,1000,0,210,0,57.9188
Dataset_3_1250,BC 539,S 027,Afrotropical,Asia,Iran,"Jahrom, Simakan, Bishu cave",28.68333,52.93333,0,0,2.41421,0,0,0,1414.21,1000,0,107,0,38.6334
Dataset_3_1251,BC 557,S 027,Afrotropical,Asia,Iran,"Jahrom, Manian cave",28.58333,53.25,0,0,2.41421,0,0,0,2414.21,2000,0,94,0,38.6334
Dataset_3_1252,BC 572,S 027,Palearctic,Asia,Iran,"Khonj, Khan cave",27.73333,53.33333,0,0,4.41421,0,0,0,4414.21,1000,0,85,0,9.70254
Dataset_3_1253,BC 694,S 030,Palearctic,Asia,Iran,Vali,32.96667,47.48333,0,0,9.41421,0,0,0,1000,2000,0,137,32941,19.2512
Dataset_3_1254,BC 1225,S 038,Palearctic,Europe,Bulgaria,"Serapiono- vata cave, Vratchanski Nat. Park",43.25,23.61667,26,50071.2,4.82843,-4,-16,22,2414.21,1000,49.7359,46,0,82.5109
Dataset_3_1255,BC 1237,S 038,Palearctic,Europe,Bulgaria,Manuilovata,43.61667,23.76667,0,0,36.0416,-4,0,0,4414.21,1000,0,77,33142,26.0317
Dataset_3_1256,BC 1364,S 038,Palearctic,Europe,Bulgaria,Jarasa-Ini cave,43.11667,25.51667,0,0,6,-4,-7,11,2000,1000,0,69,0,84.8608
Dataset_3_1257,BC 1652,S 044,Palearctic,Europe,Italy,Buca de Pianizzoli n.1,43,10.7,0,90551.1,42.7279,-6,0,7,2414.21,1414.21,0,48,0,0.86654
Dataset_3_1258,BC 1698,S 044,Palearctic,Europe,Italy,Gravina di Matera,40.6,16.6,0,0,35.8284,0,0,0,1000,1000,0,125,0,0.04047
Dataset_3_1259,BC 1704,S 045,Palearctic,Europe,Slovakia,Haviaren,48.4,17.2,27,56498.8,4.24264,0,-39,39,5414.21,2000,0,34,14897,38.0144
Dataset_3_1260,BC 1705,S 045,Palearctic,Europe,Slovakia,Rostunska priepast,48.4,17.2,27,56498.8,9.41421,0,-39,39,5414.21,2000,0,34,14897,38.0144
Dataset_3_1261,BC 1749,S 045,Palearctic,Europe,Slovakia,Ardovska jaskyna,48.5,20.4,0,56690.6,22.1421,0,-32,33,3414.21,1000,0,44,0,37.5283
Dataset_3_1262,BC 1750,S 045,Palearctic,Europe,Slovakia,Milada,48.5,20.4,0,56690.6,22.1421,0,-32,33,3414.21,1000,0,44,0,37.5283
Dataset_3_1263,BC 1778,S 045,Palearctic,Europe,Slovakia,Velka Bikfa,48.6,20.5,26,53171.5,16.8995,0,-31,33,4828.43,1000,49.7359,41,0,54.2563
Dataset_3_1264,BC 2104,S 053,Nearctic,North America,Canada,Glebe,45.14737,-67.04391,0,44351.6,23.5563,0,0,0,0,0,0,30,0,23.4845
Dataset_3_1265,BC 2373,S 065,Neotropical,South America,Brazil,Gruta Capoeira de Jaoa carlos BRL 1,-5.51472,-37.52877,0,0,-9999,0,0,0,2414.21,2000,0,91,0,0.3484
Dataset_3_1266,BC 2508,S 071,Neotropical,South America,Brazil,Caverna Nova Esperan¡a,-14.41504,-46.15456,0,0,-9999,0,8,-8,7656.85,1000,0,84,0,2.22753
Dataset_3_1267,BC 2681,S 083,Neotropical,South America,Brazil,Afloramentos rochosos granÃticos que formavam de frestas a pequenas cavernas,-15.25,-56.75,0,42758.2,4.41421,0,0,0,7656.85,1000,0,53,0,1.04184
Dataset_3_1268,BC 2682,S 083,Neotropical,South America,Brazil,Caverna B,-15.25,-56.75,0,42758.2,4.41421,0,0,0,7656.85,1000,0,53,0,1.04184
Dataset_3_1269,BC 3040,S 116,Neotropical,South America,Brazil,Abismo da Passoca,-24.56667,-48.71667,26,54787.3,5.24264,0,0,0,8656.85,1000,149.208,37,0,0.53334
Dataset_3_1270,BC 3184,S 125,Indomalayan,Asia,China,"Pine cave, Longtangxiang",22.64231,100.80925,0,0,12.1169,0,-14,14,4414.21,1000,0,40,0,34.5883
Dataset_3_1271,BC 3258,S 126,Indomalayan,Asia,Vietnam,Vem cave,20.83776,106.9323,0,0,11.0711,0,0,0,6000,2000,0,28,0,158.731
Dataset_3_1272,BC 3810,S 146,Neotropical,South America,Costa Rica,Alma,8.65541,-82.9123,34,0,33.0711,0,0,0,1414.21,1000,49.7359,50,0,63.9969
Dataset_3_1273,BC 4078,S 150,Indomalayan,Asia,China,Baihe CH 2,33.65359,111.89723,27,44508.6,15.0711,0,-9,10,16556.3,2000,0,31,0,41.3267
Dataset_3_1274,BC 4405,S 158,Palearctic,Asia,China,Dongkuang,37.289,114.004,0,0,20.4142,-13,7,6,13071.1,1414.21,0,48,0,61.8889
Dataset_3_1275,BC 4564,S 159,Indomalayan,Asia,China,Baojing B,28.71769,109.63669,0,0,12.4142,-2,-14,17,0,1000,0,88,0,991.626
Dataset_3_1276,BC 4640,S 159,Indomalayan,Asia,China,Xinning,26.42815,110.88501,30,55124.3,12.6485,-2,-24,25,1414.21,1000,0,61,0,485.115
Dataset_3_1277,BC 4694,S 160,Indomalayan,Asia,China,Baihe,33.65993,111.98111,28,39669.4,40.7696,0,-27,28,20384.8,1000,0,43,0,41.3268
Dataset_3_1278,BC 4727,S 161,Indomalayan,Asia,China,Yunhua C,33.32264,111.54567,0,0,22.8284,-9,0,16,1000,1414.21,0,75,0,308.007
Dataset_3_1279,BC 4753,S 162,Indomalayan,Asia,China,Baoshan,25.06536,99.09391,29,79006.6,12.4926,-4,-13,17,1414.21,1000,0,39,0,1091.07
Dataset_3_1280,BC 4763,S 163,Indomalayan,Asia,China,Dangxiashan A,25.02171,113.72113,0,64455.3,10.0711,0,0,0,2828.43,1000,0,44,0,280.135
Dataset_3_1281,BC 4814,S 164,Palearctic,Asia,China,Dangxiashan B,25.02171,113.72113,0,64455.3,10.0711,0,0,0,2828.43,1000,0,44,0,280.135
Dataset_3_1282,BC 4920,S 168,Indomalayan,Asia,China,Duidong,27.63316,108.66677,0,42687.2,15.4142,0,-12,16,1414.21,2414.21,0,39,0,70.1564
Dataset_3_1283,BC 4937,S 168,Indomalayan,Asia,China,Baiyandong,27.49424,109.06146,0,0,4,-3,-8,10,5656.85,2000,0,59,0,148.421
Dataset_3_1284,BC 5331,S 182,Afrotropical,Africa,Kenya,Uyombo Cave,-3.39744,39.95826,0,0,18.0711,4,25,-34,0,1000,0,84,0,416.23
Dataset_3_1285,BC 5459,S 184,Neotropical,South America,Brazil,Urubu,-10.73281,-37.16556,0,0,-9999,0,0,0,0,1414.21,99.4718,181,0,8.20397
Dataset_3_1286,BC 5509,S 185,Neotropical,South America,Colombia,AÃda,6.1575,-73.07611,34,59900.1,8.24264,-1,1,0,15656.9,1000,0,37,0,2.53541
Dataset_3_1287,BC 5512,S 185,Neotropical,South America,Colombia,El Salitre,6.1575,-73.07528,34,63856.5,8.24264,-1,1,0,15656.9,1000,0,37,0,2.53541
Dataset_3_1288,BC 5513,S 185,Neotropical,South America,Colombia,El Hoyo,6.1575,-73.07527,34,63856.5,8.24264,-1,1,0,15656.9,1000,0,37,0,2.53541
Dataset_3_1289,BC 5515,S 185,Neotropical,South America,Colombia,La Iglesia,6.1575,-73.07527,34,63856.5,8.24264,-1,1,0,15656.9,1000,0,37,0,2.53541
Dataset_3_1290,BC 5535,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_38.2872-1.6893,38.2872,-1.6893,0,0,56.5563,0,0,0,2414.21,2414.21,0,85,0,52.7333
Dataset_3_1291,BC 5539,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_38.1551-1.6499,38.1551,-1.6499,0,0,56.5563,0,0,0,5414.21,1414.21,0,110,0,63.8219
Dataset_3_1292,BC 5542,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_38.153-1.6491,38.153,-1.6491,0,0,55.9706,0,0,0,5414.21,2000,0,105,0,63.8219
Dataset_3_1293,BC 5546,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_37.8882-1.597,37.8882,-1.597,0,0,56.9706,0,-11,0,4414.21,1000,49.7359,80,0,127.131
Dataset_3_1294,BC 5558,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_37.8302-1.5353,37.8302,-1.5353,0,0,48.0122,-10,0,0,2414.21,1414.21,0,82,0,127.131
Dataset_3_1295,BC 5766,S 192,Neotropical,South America,Brazil,Gruta II Vale do Rio Doce area,-19.11349,-57.51964,0,100560,29.799,0,0,0,4242.64,4242.64,0,56,0,2.07466
Dataset_3_1296,BC 5768,S 192,Neotropical,South America,Brazil,Gruta Vale do Rio Doce area,-19.17972,-57.50639,0,100560,2.41421,0,0,0,4242.64,1000,0,47,0,1.39638
Dataset_3_1297,BC 5795,S 192,Neotropical,South America,Brazil,Buraco das Araras,-21.49167,-56.40278,27,64162.9,4,0,0,0,7242.64,0,149.208,77,0,0.47456
Dataset_3_1298,BC 5796,S 192,Neotropical,South America,Brazil,Laje Branca,-24.5536,-48.72123,27,64162.9,4,0,0,0,7242.64,1414.21,149.208,37,0,0.53335
Dataset_3_1299,BC 6012,S 193 1L,Palearctic,Africa,Tunisia,Tebourba cave,36.83333,9.83333,0,0,14.8284,0,0,0,0,0,49.7359,765,0,134.02
Dataset_3_1300,BC 6013,S 193 1F,Palearctic,Africa,Tunisia,Djebel Oust cave,36.53333,10.05,0,0,14.8284,0,0,0,0,1000,49.7359,164,0,49.049
Dataset_3_1301,BC 6015,S 193 1Y,Palearctic,Africa,Tunisia,Djebel Oust cave,36.53333,10.05,0,0,17,0,0,0,0,1000,49.7359,164,0,49.049
Dataset_3_1302,BC 1180,S 038,Palearctic,Europe,Bulgaria,Sharaliyskata,42.96667,23.21667,31,59704.8,8.65685,0,-46,47,5000,2000,0,42,0,26.1871
Dataset_3_1303,BC 1232,S 038,Palearctic,Europe,Bulgaria,Kalenskata cave,42.13333,23.76667,29,72583.1,27.7279,0,-16,17,14071.1,1000,0,23,0,30.3001
Dataset_3_1304,BC 1311,S 038,Palearctic,Europe,Bulgaria,Devetashkata cave,41.96667,24.88333,29,63832.6,19.1421,0,0,0,1000,1000,0,66,0,95.0192
Dataset_3_1305,BC 1456,S 038,Palearctic,Europe,Bulgaria,Maharata,43.01667,27.76667,0,53757,38.5269,-2,-33,35,3414.21,1414.21,0,56,0,38.8605
Dataset_3_1306,BC 1690,S 044,Palearctic,Europe,Italy,Grotta Palombara,37,15.1,0,0,43.7279,-5,0,2,2000,2000,0,92,0,0.12636
Dataset_3_1307,BC 1764,S 045,Palearctic,Europe,Slovakia,Medvedia jaskyna,48.9,20.4,30,56855.8,22.1421,0,-14,14,8656.85,2000,0,31,0,70.619
Dataset_3_1308,BC 2253,S 061,Neotropical,South America,Brazil,Lapa do Sumidouro,-14.31944,-46.24425,0,0,-9999,3,10,-13,17414.2,2000,0,79,0,2.46571
Dataset_3_1309,BC 2282,S 062,Neotropical,South America,Dominican Republic,Cueva la Ventana,21.93528,-84.94306,0,0,27.8701,0,0,0,0,0,0,23,0,0
Dataset_3_1310,BC 2332,S 065,Neotropical,South America,Brazil,Gruta da Carrapateira A BRL 1,-5.56066,-37.66398,0,0,-9999,0,0,0,3828.43,1000,0,103,0,5.55568
Dataset_3_1311,BC 2390,S 067,Neotropical,South America,Brazil,Gruta Ref?gio do Maroaga,-2.06667,-59.68333,32,49147.7,15.8995,0,0,0,14414.2,1414.21,0,31,0,0.23132
Dataset_3_1312,BC 2540,S 073,Neotropical,South America,Brazil,Caverna Rio Verde,-18.98333,-54.8,0,0,89,0,0,0,5828.43,1000,0,103,0,0.49165
Dataset_3_1313,BC 2575,S 077,Neotropical,South America,Brazil,Gruta Dan¡a dos Vampiros,-15.55,-47.75,0,0,5.45127,-5,0,0,1414.21,2000,0,76,0,4.70989
Dataset_3_1314,BC 2670,S 080,Neotropical,South America,Brazil,Gruta Boca do Lobo,-15.5,-47.78333,0,0,5.45127,0,0,0,6000,2414.21,0,78,0,0.83899
Dataset_3_1315,BC 2823,S 094,Neotropical,South America,Brazil,Caverna Po¡o Encantado (MunicÃpio de ItaetÕ),-12.94472,-41.105,0,0,-9999,0,13,-16,9656.85,1414.21,0,61,0,3.68093
Dataset_3_1316,BC 2834,S 094,Neotropical,South America,Brazil,Lapa do Bode,-12.94472,-41.105,0,0,-9999,0,13,-16,9656.85,1414.21,0,61,0,3.68093
Dataset_3_1317,BC 3209,S 125,Palearctic,Asia,China,Cold cave (Pubeixiang),24.58028,102.16519,0,0,162,-6,-13,18,4414.21,1000,0,56,0,91.6455
Dataset_3_1318,BC 3323,S 127,Indomalayan,Asia,Myanmar,Tayae Umin,20.72275,96.5897,0,0,10.4142,6,0,-10,3828.43,2000,0,55,0,137.984
Dataset_3_1319,BC 3330,S 127,Indomalayan,Asia,Myanmar,Lone monk caves,20.91577,96.72517,0,0,5.24264,-7,4,0,3414.21,1000,0,73,0,137.984
Dataset_3_1320,BC 3536,S 138,Neotropical,North America,Mexico,Las Torrecillas cave,19.51667,-102.01667,26,42180.2,6.82843,0,0,0,2828.43,2000,0,44,0,1.67112
Dataset_3_1321,BC 3536,S 138,Neotropical,North America,Mexico,Las Torrecillas cave,19.51667,-102.01667,26,42180.2,6.82843,0,0,0,2828.43,2000,0,44,0,1.67112
Dataset_3_1322,BC 3758,S 144,Indomalayan,Asia,Indonesia,Mara Kalang cave,4.91206,119.76667,0,0,20.3848,0,0,0,0,0,0,24,0,0
Dataset_3_1323,BC 3800,S 146,Neotropical,South America,Costa Rica,La Troja,8.65489,-82.91084,34,0,25.8284,0,0,0,1414.21,1000,49.7359,50,0,63.9969
Dataset_3_1324,BC 3801,S 146,Neotropical,South America,Costa Rica,Castillo Real,8.65501,-82.91123,34,0,25.8284,0,0,0,1414.21,1000,49.7359,50,0,63.9969
Dataset_3_1325,BC 4015,S 150,Indomalayan,Asia,China,Nanzhao CH 2,33.79457,111.04597,0,0,12.4539,-5,-10,18,2828.43,1414.21,0,45,0,141.648
Dataset_3_1326,BC 4119,S 150,Palearctic,Asia,China,Tieshan CH 2,32.53435,113.71781,0,0,6.65685,-13,0,10,4242.64,2000,0,49,0,272.952
Dataset_3_1327,BC 4143,S 150,Palearctic,Asia,China,Dingyuan CH 2,31.87405,114.54765,0,0,15.0711,-4,0,6,10071.1,1414.21,0,55,0,258.49
Dataset_3_1328,BC 4199,S 154,Palearctic,Asia,China,FengJie,30.73949,109.48268,31,94780.7,6.82843,0,-28,29,17970.6,2000,0,42,0,51.3649
Dataset_3_1329,BC 4248,S 157,Indomalayan,Asia,China,Qimeng,29.89066,117.61414,30,58180.9,10.8284,0,0,0,5242.64,2000,0,44,0,33.3101
Dataset_3_1330,BC 4358,S 158,Indomalayan,Asia,China,Jianhe,35.275,111.997,0,0,40.7696,0,-26,27,12727.9,2000,49.7359,40,0,51.0233
Dataset_3_1331,BC 4384,S 158,Palearctic,Asia,China,Laozhu,35.489,113.414,31,41581.5,12.2426,-5,-12,17,3828.43,1000,0,33,0,203.781
Dataset_3_1332,BC 4664,S 159,Indomalayan,Asia,China,Shimeng B,29.626,111.38969,25,0,7.51032,0,-15,16,1000,1000,0,73,0,1206.05
Dataset_3_1333,BC 4933,S 168,Indomalayan,Asia,China,Huangnigou1,27.87986,108.88302,0,35380.7,4,0,0,10,6656.85,1000,0,47,0,82.2782
Dataset_3_1334,BC 5003,S 170,Indomalayan,Asia,China,CH 1 Guzhang A,28.65803,109.93855,25,57439.1,27,-1,-16,18,4414.21,2000,49.7359,49,0,243.12
Dataset_3_1335,BC 5202,S 179,Indomalayan,Asia,China,Bianfudong,19.21667,110.1,0,0,20.4142,0,-11,13,3414.21,1000,0,57,0,227.66
Dataset_3_1336,BC 5407,S 184,Neotropical,South America,Brazil,Fuma¡a,-10.99353,-37.70292,0,0,-9999,0,0,0,0,1000,0,73,0,11.2457
Dataset_3_1337,BC 5474,S 184,Neotropical,South America,Brazil,Gruta da Pinguruta II,-6.45478,-35.66994,0,0,-9999,0,0,0,0,1000,0,114,0,10.8948
Dataset_3_1338,BC 5475,S 184,Neotropical,South America,Brazil,Fenda da Pinguruta,-6.45391,-35.66977,0,0,-9999,0,0,0,0,1000,0,127,0,10.8948
Dataset_3_1339,BC 5520,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_38.2557-2.0006,38.2557,-2.0006,0,0,55.6569,0,0,0,8485.28,1000,0,81,0,10.3988
Dataset_3_1340,BC 5563,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_37.9003-1.5243,37.9003,-1.5243,0,0,25.4558,0,0,0,2414.21,2000,0,84,0,32.2085
Dataset_3_1341,BC 5567,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_37.8692-1.5024,37.8692,-1.5024,0,0,25.4558,0,0,0,2000,2000,0,67,0,78.9169
Dataset_3_1342,BC 5927,S 193 1M,Palearctic,Africa,Tunisia,Kaloi Cave,36.78333,8.68333,0,0,15.1421,-2,-15,17,3000,0,0,404,0,67.6461
Dataset_3_1343,BC 5927,S 193 1M,Palearctic,Africa,Tunisia,Kaloi Cave,36.78333,8.68333,0,0,15.1421,-2,-15,17,3000,0,0,404,0,67.6461
Dataset_3_1344,BC 5928,S 193 1V,Palearctic,Africa,Tunisia,Beni MÌtir mine,36.71667,8.73333,0,0,46.2426,-6,-15,21,3000,3000,0,59,0,118.322
Dataset_3_1345,BC 5930,S 193 1V,Palearctic,Africa,Tunisia,Beni MÌtir mine (outside),36.71667,8.73333,0,0,46.2426,-6,-15,21,3000,3000,0,59,0,118.322
Dataset_3_1346,BC 6087,S 193 1F,Palearctic,Africa,Tunisia,Mine no. 9,36.78334,10.85,0,0,0,0,0,0,2414.21,0,49.7359,102,0,284.022
Dataset_3_1347,BC 6214,S 194,Neotropical,South America,Cuba,Cueva Jagueicito I,23.2053,-82.2045,0,0,11313.7,0,0,0,0,0,49.7359,77,0,0
Dataset_3_1348,BC 6220,S 194,Neotropical,South America,Cuba,Cueva Jagueicito II,23.2046,-82.2024,0,0,11313.7,0,0,0,0,0,49.7359,74,0,0
Dataset_3_1349,BC 6222,S 194,Neotropical,South America,Cuba,Cueva La Virgen (different),23.2046,-82.2024,0,0,11313.7,0,0,0,0,0,49.7359,74,0,0
Dataset_3_1350,BC 383,S 016,Indomalayan,Asia,Philippines,Pangitatan Falls Cave,11.79312,121.9398,30,0,12.6569,0,-33,34,11242.6,2000,0,47,0,90.1538
Dataset_3_1351,BC 404,S 018,Indomalayan,Asia,Indonesia,Waemanila,-0.29564,130.8825,0,0,7,0,0,0,0,0,0,26,0,7.65223
Dataset_3_1352,BC 469,S 027,Palearctic,Asia,Iran,Norabad-Showpari cave,30.26667,51.4,0,0,9.41421,0,0,0,4000,1414.21,0,106,0,49.6136
Dataset_3_1353,BC 567,S 027,Afrotropical,Asia,Iran,"Ghader-Abad, Shabpareh cave",30.31667,53.31667,0,0,4.41421,0,0,0,2828.43,2000,0,105,0,22.5241
Dataset_3_1354,BC 650,S 029,Indomalayan,Asia,Cambodia,La Ang Pracheav (Reach Trop),12.95488,103.10242,0,0,36.2426,0,0,0,12656.9,1414.21,99.4718,35,0,68.1023
Dataset_3_1355,BC 1126,S 038,Palearctic,Europe,Bulgaria,Magurata,43.56667,22.6,0,60665,-9999,0,-15,15,8656.85,1414.21,0,49,0,6.95942
Dataset_3_1356,BC 1341,S 038,Palearctic,Europe,Bulgaria,Uhlovista,43.21667,25.01667,0,0,8.65685,-2,0,0,3000,3414.21,49.7359,69,0,14.6216
Dataset_3_1357,BC 2357,S 065,Neotropical,South America,Brazil,Furna Feia B BRL 1,-5.03688,-37.56018,0,0,-9999,0,0,0,3828.43,1000,0,83,0,4.98467
Dataset_3_1358,BC 2433,S 071,Neotropical,South America,Brazil,Lapa da Lapa,-14.51163,-46.25905,0,0,-9999,0,13,-13,5828.43,1000,0,85,0,5.0001
Dataset_3_1359,BC 3081,S 116,Neotropical,South America,Brazil,Abismo da Gurutuva,-24.53333,-48.65,27,0,24,0,0,0,10000,1414.21,149.208,38,0,0.62074
Dataset_3_1360,BC 4134,S 150,Palearctic,Asia,China,Linzhou CH 2,35.87898,113.87634,0,0,23.1421,-11,9,3,12000,1414.21,0,69,0,194.343
Dataset_3_1361,BC 4141,S 150,Palearctic,Asia,China,Dongzhai CH 2,32.02128,114.36175,0,0,14.2426,-12,8,3,11313.7,1414.21,0,48,0,144.491
Dataset_3_1362,BC 4307,S 157,Palearctic,Asia,China,Jixi,30.14602,118.59261,27,48154.7,12.8995,0,0,0,5000,2000,0,47,0,64.0151
Dataset_3_1363,BC 4350,S 158,Palearctic,Asia,China,Houjia,35.35,111.886,28,53367.8,15.0711,-3,-27,32,10414.2,1414.21,0,33,0,252.147
Dataset_3_1364,BC 4399,S 158,Palearctic,Asia,China,Shijialan,37.164,113.784,0,0,25.2132,-4,-11,15,6656.85,2414.21,0,58,0,61.3432
Dataset_3_1365,BC 4433,S 159,Indomalayan,Asia,China,Fengdu,29.87578,107.80129,0,0,13.0711,-3,-25,28,1000,1000,0,48,0,164.016
Dataset_3_1366,BC 4735,S 161,Indomalayan,Asia,China,Huanglong,33.46005,111.71342,0,0,32.2426,0,-26,27,16970.6,1000,0,44,0,49.7077
Dataset_3_1367,BC 4955,S 170,Indomalayan,Asia,China,CH 1 Longshan A,29.43431,109.47819,0,51729.6,5.41421,-1,-22,23,1414.21,1414.21,99.4718,55,0,433.412
Dataset_3_1368,BC 5086,S 170,Indomalayan,Asia,China,CH 1 Guidong,26.07759,113.94445,0,0,30.799,-4,-23,27,1000,0,0,765,0,75.8689
Dataset_3_1369,BC 5103,S 171,Indomalayan,Asia,China,Zhuzhuang CH 3,32.39572,113.27541,31,50303.7,15,0,0,0,5828.43,1414.21,0,41,0,695.106
Dataset_3_1370,BC 5133,S 173,Palearctic,Asia,China,Nanlin,24.72313,112.91594,30,91905.2,36.8701,0,0,0,21242.6,2414.21,0,31,0,16.1926
Dataset_3_1371,BC 5384,S 184,Neotropical,South America,Brazil,Gruta das Corujas,-7.56475,-40.27167,0,0,-9999,0,0,0,2000,2000,0,81,0,9.22782
Dataset_3_1372,BC 5385,S 184,Neotropical,South America,Brazil,Gruta do Arnold,-7.56475,-40.27167,0,0,-9999,0,0,0,2000,2000,0,81,0,9.22782
Dataset_3_1373,BC 5420,S 184,Neotropical,South America,Brazil,Serra do LeitÑo,-7.88367,-37.65222,0,0,-9999,0,0,0,5828.43,2414.21,0,79,0,10.1734
Dataset_3_1374,BC 5425,S 184,Neotropical,South America,Brazil,Furna Feia A,-5.03642,-37.56022,0,0,-9999,0,0,0,3828.43,1000,0,83,0,4.98467
Dataset_3_1375,BC 5566,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_37.8701-1.5115,37.8701,-1.5115,0,0,25.4558,0,0,0,2414.21,2414.21,0,67,0,78.9169
Dataset_3_1376,BC 5596,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_38.2784-1.3895,38.2784,-1.3895,0,0,34.8995,0,0,0,1000,1000,0,112,0,114.651
Dataset_3_1377,BC 5598,S 186,Palearctic,Europe,Spain,Natura 2000 Cave_38.1254-1.3811,38.1254,-1.3811,0,0,34.8995,0,0,0,2000,1000,0,106,0,19.0573
Dataset_3_1378,BC 5632,S 187,Indomalayan,Asia,Nepal,Rangbhang cave,28.06388,83.87898,32,0,36.6985,-2,-7,9,13071.1,2000,0,53,0,391.218
Dataset_3_1379,BC 5716,S 191,Neotropical,South America,Brazil,C. do I. de Cima,-12.71288,-46.48355,0,0,-9999,0,22,-22,15899.5,1414.21,0,86,0,2.29364
Dataset_3_1380,BC 5960,S 193 1P,Palearctic,Africa,Tunisia,Djebel Orbata Cave,34.4,9.13333,0,0,14.8995,0,0,0,5828.43,4000,0,101,0,52.1312
Dataset_3_1381,BC 5961,S 193 1I,Palearctic,Africa,Tunisia,Train abandoned tunnel,36.62898,9.23418,0,0,14.8995,0,0,0,5828.43,1414.21,0,93,0,107.692
Dataset_3_1382,BC 6383,S 206,Palearctic,Africa,Algeria,El Dharbane (DB),36.07692,7.1265,0,0,14414.2,0,0,0,1000,2000,49.7359,115,0,69.2338
Dataset_3_1383,BC 6384,S 206,Palearctic,Africa,Algeria,El Rmel R,36.07567,7.12542,0,0,14414.2,0,0,0,2000,2000,49.7359,115,0,69.2338
