id,species,longitude,latitude,year,source,date_filter,precision_filter,precision_filter_date,neo_filter,spatial_filter,.val,.equ,.zer,.cap,.cen,.sea,.urb,.gbf,.inst,.dpl,.summary,lon,lat,bias_filter
1515,Desmodus rotundus,-100.41056,21.352131,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.41056,21.352131,TRUE
1516,Desmodus rotundus,-93.304722,16.499167,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-93.304722,16.499167,TRUE
1517,Desmodus rotundus,-99.601389,17.809444,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.601389,17.809444,TRUE
1518,Desmodus rotundus,-71.2,-12.9,1984,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-71.2,-12.9,TRUE
1519,Desmodus rotundus,-93.905833,16.533056,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-93.905833,16.533056,TRUE
1520,Desmodus rotundus,-99.598055,18.736667,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.598055,18.736667,TRUE
1521,Desmodus rotundus,-94.085556,16.456111,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-94.085556,16.456111,TRUE
1522,Desmodus rotundus,-99.649444,18.801111,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.649444,18.801111,TRUE
1523,Desmodus rotundus,-93.881944,16.547778,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-93.881944,16.547778,TRUE
1524,Desmodus rotundus,-96.657778,19.343889,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-96.657778,19.343889,TRUE
1525,Desmodus rotundus,-99.165556,17.436944,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.165556,17.436944,TRUE
1526,Desmodus rotundus,-100.130555,19.219722,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.130555,19.219722,TRUE
1527,Desmodus rotundus,-100.131873,19.196104,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.131873,19.196104,TRUE
1528,Desmodus rotundus,-71.387626,-12.849127,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-71.387626,-12.849127,TRUE
1529,Desmodus rotundus,-60,-23,1984,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-60,-23,TRUE
1530,Desmodus rotundus,-100.064604,21.29861,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.064604,21.29861,TRUE
1531,Desmodus rotundus,-92.000846,17.655417,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-92.000846,17.655417,TRUE
1532,Desmodus rotundus,-91.323679,17.739494,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-91.323679,17.739494,TRUE
1533,Desmodus rotundus,-62.7,-18.28,1984,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-62.7,-18.28,TRUE
1534,Desmodus rotundus,-62.066667,-18.283333,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-62.066667,-18.283333,TRUE
1535,Desmodus rotundus,-99.158501,23.11343,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.158501,23.11343,TRUE
1536,Desmodus rotundus,-63.7,-17.23333,1984,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-63.7,-17.23333,TRUE
1537,Desmodus rotundus,-90.950833,16.106667,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-90.950833,16.106667,TRUE
1538,Desmodus rotundus,-89.021667,18.201667,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.021667,18.201667,TRUE
1539,Desmodus rotundus,-88.913056,18.199722,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.913056,18.199722,TRUE
1540,Desmodus rotundus,-80.12,8.63,1984,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.12,8.63,TRUE
1541,Desmodus rotundus,-63.817424,-22.339681,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-63.817424,-22.339681,TRUE
1542,Desmodus rotundus,-84.617,9.762,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-84.617,9.762,TRUE
1543,Desmodus rotundus,-88.341868,18.849799,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.341868,18.849799,TRUE
1544,Desmodus rotundus,-99.613611,16.725,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.613611,16.725,TRUE
1545,Desmodus rotundus,-92.808056,15.656944,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-92.808056,15.656944,TRUE
1546,Desmodus rotundus,-99.698067,21.0948,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.698067,21.0948,TRUE
1547,Desmodus rotundus,-99.060278,18.838333,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.060278,18.838333,TRUE
1548,Desmodus rotundus,-99.1225,17.741944,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.1225,17.741944,TRUE
1549,Desmodus rotundus,-99.816333,21.058333,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.816333,21.058333,TRUE
1550,Desmodus rotundus,-85.7497651,10.8677494,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-85.7497651,10.8677494,TRUE
1551,Desmodus rotundus,-85.4830884,10.6677605,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-85.4830884,10.6677605,TRUE
1552,Desmodus rotundus,-85.0997485,10.2511132,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-85.0997485,10.2511132,TRUE
1553,Desmodus rotundus,-73.4441,3.32039,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.4441,3.32039,TRUE
1554,Desmodus rotundus,-58.24584,-24.30434,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-58.24584,-24.30434,TRUE
1555,Desmodus rotundus,-73.147222,6.287222,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.147222,6.287222,TRUE
1556,Desmodus rotundus,-88.401944,18.640278,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.401944,18.640278,TRUE
1557,Desmodus rotundus,-99.395961,21.934953,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.395961,21.934953,TRUE
1558,Desmodus rotundus,-99.508333,21.279833,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.508333,21.279833,TRUE
1559,Desmodus rotundus,-99.77493,24.148575,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.77493,24.148575,TRUE
1560,Desmodus rotundus,-99.5,21.279833,1983,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.5,21.279833,TRUE
1561,Desmodus rotundus,-100.123119,21.914211,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.123119,21.914211,TRUE
1562,Desmodus rotundus,-99.698333,21.064444,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.698333,21.064444,TRUE
1563,Desmodus rotundus,-73.224,6.1054,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.224,6.1054,TRUE
1564,Desmodus rotundus,-100.4625,19.56611,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.4625,19.56611,TRUE
1565,Desmodus rotundus,-96.769722,18.838056,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-96.769722,18.838056,TRUE
1566,Desmodus rotundus,-99.538889,21.213333,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.538889,21.213333,TRUE
1567,Desmodus rotundus,-73.67985,11.247228,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.67985,11.247228,TRUE
1568,Desmodus rotundus,-69.07482,-2.5785,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-69.07482,-2.5785,TRUE
1569,Desmodus rotundus,-87.607183,13.511354,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-87.607183,13.511354,TRUE
1570,Desmodus rotundus,-99.725278,21.038889,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.725278,21.038889,TRUE
1571,Desmodus rotundus,-99.720238,24.09389,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.720238,24.09389,TRUE
1572,Desmodus rotundus,-100.105806,21.990146,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.105806,21.990146,TRUE
1573,Desmodus rotundus,-100.237073,22.011489,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.237073,22.011489,TRUE
1574,Desmodus rotundus,-99.824167,24.101111,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.824167,24.101111,TRUE
1575,Desmodus rotundus,-105.2855361,21.5399399,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-105.2855361,21.5399399,TRUE
1576,Desmodus rotundus,-97.8028445,19.8340722,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.8028445,19.8340722,TRUE
1577,Desmodus rotundus,-97.8028288,19.9258809,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.8028288,19.9258809,TRUE
1578,Desmodus rotundus,-99.568889,21.231944,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.568889,21.231944,TRUE
1579,Desmodus rotundus,-66.349998,-14.85,1983,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-66.349998,-14.85,TRUE
1580,Desmodus rotundus,-75.983333,-9.233333,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.983333,-9.233333,TRUE
1581,Desmodus rotundus,-63.669998,-17.08,1983,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-63.669998,-17.08,TRUE
1582,Desmodus rotundus,-76.14167,-0.1,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.14167,-0.1,TRUE
1583,Desmodus rotundus,-75.26667,-0.633333,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.26667,-0.633333,TRUE
1584,Desmodus rotundus,-100.512103,19.64475,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.512103,19.64475,TRUE
1585,Desmodus rotundus,-92.9775,15.291667,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-92.9775,15.291667,TRUE
1586,Desmodus rotundus,-89.04222,16.19778,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.04222,16.19778,TRUE
1587,Desmodus rotundus,-84.15419,10.242054,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-84.15419,10.242054,TRUE
1588,Desmodus rotundus,-98.302778,21.054444,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.302778,21.054444,TRUE
1589,Desmodus rotundus,-89.573889,20.170833,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.573889,20.170833,TRUE
1590,Desmodus rotundus,-105.266701,19.94083,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-105.266701,19.94083,TRUE
1591,Desmodus rotundus,-98.6973197,18.3576169,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.6973197,18.3576169,TRUE
1592,Desmodus rotundus,-83.07529,10,1982,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-83.07529,10,TRUE
1593,Desmodus rotundus,-89.983333,20.566667,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.983333,20.566667,TRUE
1594,Desmodus rotundus,-98.8376007,18.2584542,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.8376007,18.2584542,TRUE
1595,Desmodus rotundus,-88.948889,19.947778,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.948889,19.947778,TRUE
1596,Desmodus rotundus,-89.453611,20.247778,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.453611,20.247778,TRUE
1597,Desmodus rotundus,-89.912778,20.534722,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.912778,20.534722,TRUE
1598,Desmodus rotundus,-76.07023,-9.7346800000000009,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.07023,-9.7346800000000009,TRUE
1599,Desmodus rotundus,-97.7917313,20.4551407,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.7917313,20.4551407,TRUE
1600,Desmodus rotundus,-102.823346,22.08141,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-102.823346,22.08141,TRUE
1601,Desmodus rotundus,-102.91333,21.900345,1982,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-102.91333,21.900345,TRUE
1602,Desmodus rotundus,-99.733333,21.1,1982,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.733333,21.1,TRUE
1603,Desmodus rotundus,-95.399167,16.097222,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-95.399167,16.097222,TRUE
1604,Desmodus rotundus,-96.819167,19.653333,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-96.819167,19.653333,TRUE
1605,Desmodus rotundus,-73.2126,6.07882,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.2126,6.07882,TRUE
1606,Desmodus rotundus,-96.6875,19.539444,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-96.6875,19.539444,TRUE
1607,Desmodus rotundus,-100.409444,19.083056,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.409444,19.083056,TRUE
1608,Desmodus rotundus,-99.14399,22.10056,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.14399,22.10056,TRUE
1609,Desmodus rotundus,-99.04213,22.10056,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.04213,22.10056,TRUE
1610,Desmodus rotundus,-98.989348,21.901907,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.989348,21.901907,TRUE
1611,Desmodus rotundus,-89.09005,17.982523,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.09005,17.982523,TRUE
1612,Desmodus rotundus,-97.4805805,20.0465533,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.4805805,20.0465533,TRUE
1613,Desmodus rotundus,-98.846667,18.558611,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.846667,18.558611,TRUE
1614,Desmodus rotundus,-67.483,-15.317,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.483,-15.317,TRUE
1615,Desmodus rotundus,-90.2339,15.2369,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-90.2339,15.2369,TRUE
1616,Desmodus rotundus,-68.636389,9.430556,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-68.636389,9.430556,TRUE
1617,Desmodus rotundus,-79.683,-6.2,1981,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.683,-6.2,TRUE
1618,Desmodus rotundus,-77.483,-7.533,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.483,-7.533,TRUE
1619,Desmodus rotundus,-105.08568,20.154143,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-105.08568,20.154143,TRUE
1620,Desmodus rotundus,-79.867,-6.45,1981,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.867,-6.45,TRUE
1621,Desmodus rotundus,-99.174722,21.298333,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.174722,21.298333,TRUE
1622,Desmodus rotundus,-75.216667,-10.783333,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.216667,-10.783333,TRUE
1623,Desmodus rotundus,-102.54167,18.03917,1980,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-102.54167,18.03917,TRUE
