id,species,longitude,latitude,year,source,date_filter,precision_filter,precision_filter_date,neo_filter,.val,.equ,.zer,.dpl,.summary,lon,lat,bias_filter,sptdist_filter
4212,desmodus_rotundus,-49.425083,-18.942806,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.425083,-18.942806,TRUE,TRUE
4216,desmodus_rotundus,-50.416667,-28.683333,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.416667,-28.683333,TRUE,TRUE
4217,desmodus_rotundus,-51.166667,-29.183333,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-51.166667,-29.183333,TRUE,TRUE
4224,desmodus_rotundus,-52.553472,-14.750611,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.553472,-14.750611,TRUE,TRUE
4228,desmodus_rotundus,-42.911117,-21.994144,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-42.911117,-21.994144,TRUE,TRUE
4230,desmodus_rotundus,-49.241944,-22.815556,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.241944,-22.815556,TRUE,TRUE
4231,desmodus_rotundus,-59.39371,-2.4207,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-59.39371,-2.4207,TRUE,TRUE
4237,desmodus_rotundus,-51.245467,-23.446831,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-51.245467,-23.446831,TRUE,TRUE
4246,desmodus_rotundus,-37.170139,-10.817639,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-37.170139,-10.817639,TRUE,TRUE
4254,desmodus_rotundus,-56.777167,-20.708611,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.777167,-20.708611,TRUE,TRUE
4265,desmodus_rotundus,-42.881667,-20.753889,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-42.881667,-20.753889,TRUE,TRUE
4266,desmodus_rotundus,-52.177778000000004,-22.629167,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.177778000000004,-22.629167,TRUE,TRUE
4268,desmodus_rotundus,-60.956944,2.431944,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-60.956944,2.431944,TRUE,TRUE
4279,desmodus_rotundus,-48.460285,-21.636202,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.460285,-21.636202,TRUE,TRUE
4282,desmodus_rotundus,-61.97075,-10.910581,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-61.97075,-10.910581,TRUE,TRUE
4283,desmodus_rotundus,-50.77175,2.066111,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.77175,2.066111,TRUE,TRUE
4286,desmodus_rotundus,-51.455733,-27.675164,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-51.455733,-27.675164,TRUE,TRUE
4287,desmodus_rotundus,-43.840019,-19.888369,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.840019,-19.888369,TRUE,TRUE
4288,desmodus_rotundus,-39.854694,-11.663639,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-39.854694,-11.663639,TRUE,TRUE
4289,desmodus_rotundus,-56.695556,-1.198611,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.695556,-1.198611,TRUE,TRUE
4295,desmodus_rotundus,-50.313972,-25.852606,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.313972,-25.852606,TRUE,TRUE
4300,desmodus_rotundus,-52.5,-22.266667,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.5,-22.266667,TRUE,TRUE
4301,desmodus_rotundus,-44.82551,-2.11811,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-44.82551,-2.11811,TRUE,TRUE
4303,desmodus_rotundus,-38.373333,-12.894722,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-38.373333,-12.894722,TRUE,TRUE
4305,desmodus_rotundus,-43.382448,-4.046968,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.382448,-4.046968,TRUE,TRUE
4306,desmodus_rotundus,-67.632992,-9.765717,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.632992,-9.765717,TRUE,TRUE
4308,desmodus_rotundus,-50.751942,-29.65,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.751942,-29.65,TRUE,TRUE
4309,desmodus_rotundus,-47.6,-15.586108,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-47.6,-15.586108,TRUE,TRUE
4315,desmodus_rotundus,-68.887778,-3.030556,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-68.887778,-3.030556,TRUE,TRUE
4320,desmodus_rotundus,-50.882222,-14.585556,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.882222,-14.585556,TRUE,TRUE
4321,desmodus_rotundus,-51.470813,-0.445328,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-51.470813,-0.445328,TRUE,TRUE
4322,desmodus_rotundus,-43.942778,-16.706389,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.942778,-16.706389,TRUE,TRUE
4330,desmodus_rotundus,-51.801611,-21.113611,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-51.801611,-21.113611,TRUE,TRUE
4334,desmodus_rotundus,-45.102778,-22.835278,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-45.102778,-22.835278,TRUE,TRUE
4337,desmodus_rotundus,-46.787278,-3.985,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.787278,-3.985,TRUE,TRUE
4342,desmodus_rotundus,-34.920831,-7.920831,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-34.920831,-7.920831,TRUE,TRUE
4344,desmodus_rotundus,-39.395278,-12.969444,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-39.395278,-12.969444,TRUE,TRUE
4355,desmodus_rotundus,-47.417778,-22.820556,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-47.417778,-22.820556,TRUE,TRUE
4356,desmodus_rotundus,-66.211639,-2.001667,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-66.211639,-2.001667,TRUE,TRUE
4365,desmodus_rotundus,-38.036106,-12.568056,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-38.036106,-12.568056,TRUE,TRUE
4367,desmodus_rotundus,-45.623333,-22.805833,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-45.623333,-22.805833,TRUE,TRUE
4372,desmodus_rotundus,-35.139556,-6.728969,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-35.139556,-6.728969,TRUE,TRUE
4377,desmodus_rotundus,-56.290083,-20.911861,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.290083,-20.911861,TRUE,TRUE
4381,desmodus_rotundus,-36.305678,-9.910319,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-36.305678,-9.910319,TRUE,TRUE
4383,desmodus_rotundus,-49.196389,-27.111917,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.196389,-27.111917,TRUE,TRUE
4384,desmodus_rotundus,-51.012389,0.270304,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-51.012389,0.270304,TRUE,TRUE
4388,desmodus_rotundus,-40.578889,-14.880833,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-40.578889,-14.880833,TRUE,TRUE
4405,desmodus_rotundus,-56.639444,-1.698333,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.639444,-1.698333,TRUE,TRUE
4411,desmodus_rotundus,-37.001944,-9.794167,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-37.001944,-9.794167,TRUE,TRUE
4414,desmodus_rotundus,-57.023333,-19.324167,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.023333,-19.324167,TRUE,TRUE
4415,desmodus_rotundus,-37.878217,-9.335925,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-37.878217,-9.335925,TRUE,TRUE
4419,desmodus_rotundus,-36.945208,-5.580878,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-36.945208,-5.580878,TRUE,TRUE
4423,desmodus_rotundus,-45.5525,-19.925,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-45.5525,-19.925,TRUE,TRUE
4425,desmodus_rotundus,-53.491389,-30.512217,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-53.491389,-30.512217,TRUE,TRUE
4427,desmodus_rotundus,-67.926528,-1.6965,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.926528,-1.6965,TRUE,TRUE
4430,desmodus_rotundus,-59.149567,-3.180388,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-59.149567,-3.180388,TRUE,TRUE
4445,desmodus_rotundus,-57.522867,-3.693772,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.522867,-3.693772,TRUE,TRUE
4452,desmodus_rotundus,-49.379038,-26.250757,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.379038,-26.250757,TRUE,TRUE
4453,desmodus_rotundus,-37.25515,-6.576761,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-37.25515,-6.576761,TRUE,TRUE
4458,desmodus_rotundus,-53.886106,-27.145556,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-53.886106,-27.145556,TRUE,TRUE
4461,desmodus_rotundus,-45.338611,-14.8975,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-45.338611,-14.8975,TRUE,TRUE
4464,desmodus_rotundus,-55.192083,-2.612361,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-55.192083,-2.612361,TRUE,TRUE
4470,desmodus_rotundus,-52.184783,-14.337339,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.184783,-14.337339,TRUE,TRUE
4472,desmodus_rotundus,-45.371667,-1.663331,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-45.371667,-1.663331,TRUE,TRUE
4493,desmodus_rotundus,-56.0859,-9.879407,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.0859,-9.879407,TRUE,TRUE
4499,desmodus_rotundus,-67.444722,-3.2181670000000002,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.444722,-3.2181670000000002,TRUE,TRUE
4500,desmodus_rotundus,-37.95,-11.066667,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-37.95,-11.066667,TRUE,TRUE
4502,desmodus_rotundus,-48.356942,-23.416942,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.356942,-23.416942,TRUE,TRUE
4504,desmodus_rotundus,-36.943333,-6.222778,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-36.943333,-6.222778,TRUE,TRUE
4506,desmodus_rotundus,-46.394802,-12.783212,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.394802,-12.783212,TRUE,TRUE
4515,desmodus_rotundus,-49.672778,-3.766667,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.672778,-3.766667,TRUE,TRUE
4516,desmodus_rotundus,-46.504639,-1.453861,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.504639,-1.453861,TRUE,TRUE
4521,desmodus_rotundus,-62.663333,-1.113611,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-62.663333,-1.113611,TRUE,TRUE
4531,desmodus_rotundus,-64.645506,-3.449164,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-64.645506,-3.449164,TRUE,TRUE
4534,desmodus_rotundus,-46.956856,-1.025417,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.956856,-1.025417,TRUE,TRUE
4535,desmodus_rotundus,-55.733333,-14.466667,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-55.733333,-14.466667,TRUE,TRUE
4542,desmodus_rotundus,-60.0858,-2.638331,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-60.0858,-2.638331,TRUE,TRUE
4544,desmodus_rotundus,-39.067444,-11.908889,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-39.067444,-11.908889,TRUE,TRUE
4546,desmodus_rotundus,-50.518092,-19.007631,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.518092,-19.007631,TRUE,TRUE
4555,desmodus_rotundus,-48.127222,-22.789444,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.127222,-22.789444,TRUE,TRUE
4558,desmodus_rotundus,-48.794717,-2.173889,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.794717,-2.173889,TRUE,TRUE
4562,desmodus_rotundus,-47.366667,-21.916667,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-47.366667,-21.916667,TRUE,TRUE
4563,desmodus_rotundus,-41.135281,-17.2741,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-41.135281,-17.2741,TRUE,TRUE
4564,desmodus_rotundus,-69.926583,-9.358425,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-69.926583,-9.358425,TRUE,TRUE
4565,desmodus_rotundus,-52.194444,-28.315833,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.194444,-28.315833,TRUE,TRUE
4566,desmodus_rotundus,-42.145753,-18.308239,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-42.145753,-18.308239,TRUE,TRUE
4585,desmodus_rotundus,-43.373667,-13.561444,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.373667,-13.561444,TRUE,TRUE
4586,desmodus_rotundus,-43.215083,-12.795639,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.215083,-12.795639,TRUE,TRUE
4587,desmodus_rotundus,-37.885556,-6.071389,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-37.885556,-6.071389,TRUE,TRUE
4588,desmodus_rotundus,-40.025861,-19.507861,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-40.025861,-19.507861,TRUE,TRUE
4589,desmodus_rotundus,-46.02,-1.195,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.02,-1.195,TRUE,TRUE
4593,desmodus_rotundus,-41.115,-13.920833,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-41.115,-13.920833,TRUE,TRUE
4608,desmodus_rotundus,-52.609278,-32.684389,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.609278,-32.684389,TRUE,TRUE
4613,desmodus_rotundus,-48.51182,-13.81361,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.51182,-13.81361,TRUE,TRUE
4617,desmodus_rotundus,-47.854167,-0.665556,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-47.854167,-0.665556,TRUE,TRUE
4623,desmodus_rotundus,-66.077083,-3.825111,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-66.077083,-3.825111,TRUE,TRUE
4629,desmodus_rotundus,-42.180278,-21.399167,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-42.180278,-21.399167,TRUE,TRUE
4633,desmodus_rotundus,-48.654167,-26.898889,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.654167,-26.898889,TRUE,TRUE
4642,desmodus_rotundus,-54.962778,-3.264444,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-54.962778,-3.264444,TRUE,TRUE
4648,desmodus_rotundus,-48.430278,-27.509444,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.430278,-27.509444,TRUE,TRUE
4657,desmodus_rotundus,-37.560167,-5.036861,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-37.560167,-5.036861,TRUE,TRUE
4660,desmodus_rotundus,-51.654111,1.002583,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-51.654111,1.002583,TRUE,TRUE
4666,desmodus_rotundus,-56.299914,-21.713476,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.299914,-21.713476,TRUE,TRUE
4675,desmodus_rotundus,-42.395278,-19.351944,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-42.395278,-19.351944,TRUE,TRUE
4679,desmodus_rotundus,-42.73854,-22.41877,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-42.73854,-22.41877,TRUE,TRUE
4681,desmodus_rotundus,-54.823056,-4.069722,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-54.823056,-4.069722,TRUE,TRUE
4682,desmodus_rotundus,-41.868056,-16.661667,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-41.868056,-16.661667,TRUE,TRUE
4683,desmodus_rotundus,-43.369444,-21.734722,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.369444,-21.734722,TRUE,TRUE
4684,desmodus_rotundus,-41.610278,-17.121389,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-41.610278,-17.121389,TRUE,TRUE
4686,desmodus_rotundus,-44.954719,-12.155556,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-44.954719,-12.155556,TRUE,TRUE
4696,desmodus_rotundus,-52.027778,-27.234167,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.027778,-27.234167,TRUE,TRUE
4697,desmodus_rotundus,-38.868139,-13.0055,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-38.868139,-13.0055,TRUE,TRUE
4698,desmodus_rotundus,-55.568625,-11.594861,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-55.568625,-11.594861,TRUE,TRUE
4701,desmodus_rotundus,-52.05841,-0.61084,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.05841,-0.61084,TRUE,TRUE
4702,desmodus_rotundus,-43.3475,-6.658889,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.3475,-6.658889,TRUE,TRUE
4704,desmodus_rotundus,-56.620278,-18.988333,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.620278,-18.988333,TRUE,TRUE
4706,desmodus_rotundus,-44.630278,-15.322222,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-44.630278,-15.322222,TRUE,TRUE
4714,desmodus_rotundus,-42.42085,-3.150128,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-42.42085,-3.150128,TRUE,TRUE
4720,desmodus_rotundus,-43.347222,-18.154167,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.347222,-18.154167,TRUE,TRUE
4721,desmodus_rotundus,-50.754306,-30.907056,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.754306,-30.907056,TRUE,TRUE
4722,desmodus_rotundus,-51.855014,-30.059861,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-51.855014,-30.059861,TRUE,TRUE
4724,desmodus_rotundus,-52.789778,-28.145361,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.789778,-28.145361,TRUE,TRUE
4725,desmodus_rotundus,-53.317083,-32.588583,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-53.317083,-32.588583,TRUE,TRUE
4726,desmodus_rotundus,-52.721611,-27.484972,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.721611,-27.484972,TRUE,TRUE
4730,desmodus_rotundus,-40.5375,-10.451,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-40.5375,-10.451,TRUE,TRUE
4731,desmodus_rotundus,-64.592639,-6.565917,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-64.592639,-6.565917,TRUE,TRUE
4739,desmodus_rotundus,-52.093,-30.530389,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.093,-30.530389,TRUE,TRUE
4749,desmodus_rotundus,-39.284,-13.848,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-39.284,-13.848,TRUE,TRUE
4756,desmodus_rotundus,-49.666667,-26.7,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.666667,-26.7,TRUE,TRUE
4759,desmodus_rotundus,-42.038103,-22.427067,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-42.038103,-22.427067,TRUE,TRUE
4763,desmodus_rotundus,-35.916667,-8.966667,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-35.916667,-8.966667,TRUE,TRUE
4773,desmodus_rotundus,-52.246556,-15.838861,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.246556,-15.838861,TRUE,TRUE
4788,desmodus_rotundus,-52.927778000000004,-18.106389,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.927778000000004,-18.106389,TRUE,TRUE
4789,desmodus_rotundus,-51.298722,-17.192639,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-51.298722,-17.192639,TRUE,TRUE
4791,desmodus_rotundus,-50.816253,1.280819,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.816253,1.280819,TRUE,TRUE
4795,desmodus_rotundus,-55.906936,-16.893956,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-55.906936,-16.893956,TRUE,TRUE
4800,desmodus_rotundus,-49.237778,-4.844967,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.237778,-4.844967,TRUE,TRUE
4811,desmodus_rotundus,-46.946389,-21.591944,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.946389,-21.591944,TRUE,TRUE
4817,desmodus_rotundus,-61.9,1.6,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-61.9,1.6,TRUE,TRUE
4823,desmodus_rotundus,-52.415278,-31.800556,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.415278,-31.800556,TRUE,TRUE
4828,desmodus_rotundus,-48.52817,-2.80368,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.52817,-2.80368,TRUE,TRUE
4830,desmodus_rotundus,-47.995042,-19.678956,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-47.995042,-19.678956,TRUE,TRUE
